Player_Name,Age,Position,Continent,Minutes_Played,Goals,Assists,Defensive_Impact,Injury_Days,Market_Value_M,Contract_Years_Left,Coach_Trust_Score,Saves,Contract_Renewed
Player_1475,31,Goalkeeper,Asia,2351,0,0.0,49,28.0,41.3,0,95,112,1
Player_1476,31,Goalkeeper,South America,2232,0,0.0,79,4.0,22.4,1,94,72,1
Player_1477,22,Midfielder,Asia,2258,5,9.0,63,52.0,1.0,2,93,0,1
Player_1478,22,Midfielder,South America,1122,6,5.0,53,0.0,,1,59,0,1
Player_1479,28,Forward,South America,2234,14,4.0,20,0.0,,3,72,0,1
Player_1480,29,Goalkeeper,Europe,2654,0,0.0,79,12.0,1.0,0,81,105,1
Player_1481,18,Goalkeeper,Asia,1699,0,0.0,59,20.0,5.9,1,44,83,1
Player_1482,25,Defender,Europe,1770,0,0.0,75,29.0,6.4,0,67,0,1
Player_1483,24,Goalkeeper,South America,3118,0,0.0,60,0.0,24.0,3,78,91,1
Player_1484,23,Midfielder,Europe,2179,3,5.0,82,21.0,27.1,0,71,0,1
Player_1485,24,Goalkeeper,Asia,1507,0,0.0,64,0.0,9.1,2,43,106,0
Player_1486,24,Defender,Europe,2408,0,1.0,44,0.0,15.2,3,94,0,1
Player_1487,27,Midfielder,Europe,2210,5,4.0,61,26.0,1.0,1,83,0,1
Player_1488,24,Defender,Europe,2695,3,0.0,61,0.0,1.0,1,59,0,1
Player_1489,35,Midfielder,Asia,2565,13,10.0,58,10.0,26.8,2,81,0,1
Player_1490,23,Defender,Africa,1294,8,,65,20.0,14.4,1,46,0,0
Player_1491,31,Midfielder,Europe,2125,1,6.0,63,46.0,35.6,0,76,0,1
Player_1492,20,Goalkeeper,South America,1464,0,0.0,70,24.0,12.4,3,37,72,0
Player_1493,25,Forward,South America,770,5,3.0,58,1.0,20.7,3,48,0,0
Player_1494,31,Forward,Asia,2957,11,3.0,30,13.0,11.5,1,83,0,1
Player_1495,27,Defender,South America,2555,4,5.0,71,39.0,12.7,0,92,0,1
Player_1496,30,Goalkeeper,Europe,2805,0,0.0,71,4.0,1.0,2,74,135,1
Player_1497,24,Forward,Europe,2671,17,4.0,59,0.0,1.0,3,61,0,1
Player_1498,22,Goalkeeper,Africa,2401,0,0.0,74,25.0,26.9,1,60,53,1
Player_1499,27,Forward,Africa,30,8,0.0,54,45.0,41.4,3,47,0,0
Player_1500,28,Goalkeeper,Asia,3021,0,0.0,60,40.0,22.1,1,88,95,1
Player_1501,31,Midfielder,Asia,2334,0,12.0,55,43.0,16.6,2,92,0,1
Player_1502,30,Defender,South America,2458,3,2.0,39,20.0,1.3,1,77,0,1
Player_1503,21,Defender,South America,1489,5,4.0,69,21.0,14.3,2,53,0,0
Player_1504,23,Defender,Europe,2796,1,1.0,70,6.0,22.9,3,66,0,1
Player_1505,27,Goalkeeper,South America,2929,0,0.0,59,15.0,24.9,0,68,103,1
Player_1506,28,Goalkeeper,Europe,2849,0,0.0,60,0.0,13.4,2,60,106,1
Player_1507,21,Goalkeeper,South America,3400,0,0.0,89,18.0,31.0,0,50,160,1
Player_1508,23,Forward,Asia,2127,0,6.0,23,20.0,9.8,1,58,0,1
Player_1509,22,Forward,Asia,2335,4,2.0,49,,25.2,0,61,0,1
Player_1510,24,Defender,Asia,2218,1,3.0,73,36.0,13.3,0,94,0,1
Player_1511,25,Midfielder,Africa,1617,14,0.0,58,5.0,55.6,3,72,0,1
Player_1512,31,Defender,Asia,2001,6,2.0,84,,,1,71,0,1
Player_1513,25,Forward,South America,2565,14,4.0,62,0.0,25.6,0,85,0,1
Player_1514,30,Midfielder,Europe,2161,6,10.0,92,11.0,22.0,0,100,0,1
Player_1515,18,Defender,Europe,1785,4,,77,9.0,4.8,3,36,0,0
Player_1516,32,Midfielder,Europe,1822,6,3.0,82,7.0,16.5,3,20,0,0
Player_1517,19,Defender,South America,2204,0,6.0,39,1.0,18.3,0,69,0,1
Player_1518,21,Goalkeeper,South America,1625,0,0.0,55,12.0,47.3,0,46,125,1
Player_1519,28,Defender,Africa,2868,0,1.0,89,6.0,44.4,3,97,0,1
Player_1520,24,Forward,South America,1898,5,3.0,21,26.0,1.0,0,54,0,1
Player_1521,28,Forward,Asia,1203,21,6.0,51,2.0,27.3,0,61,0,1
Player_1522,25,Goalkeeper,Africa,3400,0,0.0,70,40.0,22.4,3,83,39,1
Player_1523,27,Midfielder,Europe,1759,2,13.0,66,0.0,12.6,2,25,0,0
Player_1524,31,Forward,Asia,1782,15,9.0,32,28.0,2.5,3,81,0,1
Player_1525,29,Goalkeeper,South America,2084,0,0.0,58,15.0,12.9,1,100,53,1
Player_1526,26,Forward,Europe,2188,11,4.0,38,35.0,27.1,0,81,0,1
Player_1527,18,Forward,Africa,2379,2,,62,0.0,14.1,0,66,0,1
Player_1528,30,Goalkeeper,Africa,2257,0,0.0,95,26.0,21.6,3,76,114,1
Player_1529,19,Defender,Asia,2251,1,3.0,67,0.0,18.1,2,58,0,1
Player_1530,18,Midfielder,Asia,2636,8,8.0,89,4.0,1.0,2,73,0,1
Player_1531,24,Midfielder,Africa,1694,5,,42,9.0,1.0,3,48,0,0
Player_1532,23,Forward,Europe,2866,21,7.0,20,48.0,41.6,1,75,0,1
Player_1533,31,Forward,Europe,1868,0,2.0,65,0.0,18.0,1,45,0,1
Player_1534,23,Defender,Europe,1933,2,0.0,48,22.0,34.1,2,58,0,1
Player_1535,22,Defender,Asia,1449,1,5.0,79,32.0,31.3,3,51,0,0
Player_1536,26,Midfielder,Europe,2597,3,1.0,80,42.0,1.2,0,87,0,1
Player_1537,32,Forward,Africa,2198,7,5.0,31,5.0,24.5,3,50,0,0
Player_1538,20,Defender,South America,2211,1,2.0,95,20.0,27.0,0,60,0,1
Player_1539,29,Midfielder,Africa,1884,6,6.0,85,0.0,1.0,0,41,0,1
Player_1540,27,Goalkeeper,South America,2291,0,0.0,88,26.0,9.5,2,40,82,0
Player_1541,30,Goalkeeper,South America,1964,0,0.0,70,26.0,2.8,3,54,139,0
Player_1542,25,Forward,Africa,1522,11,0.0,45,27.0,43.1,2,42,0,0
Player_1543,27,Goalkeeper,Asia,1683,0,0.0,64,0.0,15.1,3,40,98,0
Player_1544,23,Goalkeeper,Asia,2250,0,0.0,64,11.0,19.2,1,75,112,1
Player_1545,25,Midfielder,South America,1990,5,4.0,64,58.0,4.3,0,40,0,1
Player_1546,24,Defender,Asia,2051,1,2.0,44,38.0,,2,56,0,0
Player_1547,18,Defender,Europe,1613,1,7.0,78,0.0,7.7,3,44,0,0
Player_1548,27,Defender,Europe,1411,1,0.0,53,23.0,29.6,0,57,0,1
Player_1549,28,Goalkeeper,South America,1901,0,,80,,20.0,0,35,75,1
Player_1550,26,Midfielder,Africa,3400,7,4.0,57,8.0,50.7,1,69,0,1
Player_1551,29,Goalkeeper,Europe,1974,0,0.0,73,33.0,9.4,2,35,139,0
Player_1552,29,Forward,Asia,2674,16,6.0,70,18.0,26.7,2,53,0,1
Player_1553,22,Defender,Europe,1479,4,0.0,63,0.0,5.5,3,37,0,0
Player_1554,31,Midfielder,Africa,2437,2,11.0,70,,1.0,0,60,0,1
Player_1555,22,Goalkeeper,Africa,2227,0,0.0,71,48.0,23.8,0,34,97,1
Player_1556,20,Goalkeeper,Europe,1620,0,0.0,57,4.0,1.0,3,48,47,0
Player_1557,27,Forward,Africa,3400,4,4.0,20,11.0,27.6,0,85,0,1
Player_1558,26,Defender,South America,2733,7,5.0,62,0.0,11.9,1,60,0,1
Player_1559,27,Midfielder,Africa,1491,5,10.0,68,0.0,35.6,3,20,0,0
Player_1560,24,Defender,South America,2175,2,2.0,79,17.0,12.5,1,68,0,1
Player_1561,23,Defender,South America,2672,0,3.0,70,7.0,27.3,3,64,0,1
Player_1562,28,Goalkeeper,Africa,3800,0,0.0,73,6.0,25.9,3,83,124,1
Player_1563,29,Goalkeeper,Asia,2494,0,0.0,53,66.0,1.0,2,89,102,1
Player_1564,21,Defender,Europe,2125,1,4.0,59,12.0,,1,100,0,1
Player_1565,21,Forward,Africa,2396,11,4.0,52,51.0,21.8,3,84,0,1
Player_1566,27,Forward,Asia,2810,9,8.0,56,,8.1,2,72,0,1
Player_1567,26,Defender,Asia,1377,5,1.0,74,6.0,1.0,0,35,0,1
Player_1568,26,Midfielder,Europe,2604,6,8.0,64,27.0,40.2,3,85,0,1
Player_1569,29,Goalkeeper,Africa,2376,0,0.0,47,0.0,24.8,2,74,103,1
Player_1570,32,Forward,Africa,2635,19,5.0,27,16.0,5.9,0,98,0,1
Player_1571,29,Goalkeeper,Europe,2512,0,0.0,88,0.0,26.8,1,55,89,1
Player_1572,24,Midfielder,Africa,2597,6,12.0,60,32.0,20.4,2,50,0,1
Player_1573,22,Midfielder,Asia,2110,10,8.0,52,15.0,48.3,1,76,0,1
Player_1574,24,Midfielder,Asia,2495,9,5.0,77,11.0,28.8,1,77,0,1
Player_1575,27,Midfielder,Africa,1744,2,,68,23.0,13.4,2,58,0,0
Player_1576,23,Goalkeeper,Africa,2118,0,0.0,81,41.0,10.1,3,100,99,1
Player_1577,21,Forward,South America,2421,9,6.0,39,19.0,4.3,1,89,0,1
Player_1578,21,Goalkeeper,South America,1534,0,0.0,75,50.0,12.7,2,55,122,0
Player_1579,29,Midfielder,Africa,2013,1,0.0,66,41.0,,2,85,0,1
Player_1580,22,Goalkeeper,Europe,2263,0,0.0,80,,20.6,1,68,111,1
Player_1581,26,Forward,Asia,2233,21,6.0,29,16.0,16.9,1,76,0,1
Player_1582,36,Goalkeeper,Europe,2422,0,0.0,39,7.0,1.0,3,70,30,1
Player_1583,22,Forward,South America,1287,14,5.0,44,15.0,1.0,2,52,0,0
Player_1584,33,Forward,Africa,2445,9,0.0,26,,34.1,3,78,0,1
Player_1585,29,Goalkeeper,South America,2624,0,0.0,77,4.0,20.6,2,62,90,1
Player_1586,27,Goalkeeper,Asia,3207,0,0.0,50,27.0,40.2,2,86,114,1
Player_1587,28,Midfielder,South America,2979,1,1.0,69,0.0,,3,93,0,1
Player_1588,24,Defender,Africa,1977,1,2.0,71,29.0,,3,59,0,0
Player_1589,27,Goalkeeper,South America,1835,0,0.0,90,0.0,16.6,2,59,68,1
Player_1590,27,Forward,Asia,2526,6,4.0,37,6.0,52.5,2,63,0,1
Player_1591,30,Forward,Europe,1964,5,5.0,49,36.0,41.4,0,89,0,1
Player_1592,27,Forward,Africa,1802,14,4.0,53,0.0,53.5,3,57,0,0
Player_1593,19,Midfielder,South America,120,3,,87,0.0,28.7,2,20,0,0
Player_1594,25,Forward,South America,2867,8,0.0,42,5.0,27.4,0,61,0,1
Player_1595,22,Goalkeeper,Europe,987,0,0.0,72,14.0,1.0,2,47,120,0
Player_1596,25,Goalkeeper,Europe,2360,0,0.0,74,0.0,48.8,2,67,109,1
Player_1597,29,Midfielder,Europe,2116,8,7.0,48,11.0,8.8,3,68,0,1
Player_1598,20,Midfielder,Asia,2875,12,10.0,89,11.0,8.5,0,63,0,1
Player_1599,28,Defender,Europe,2336,1,4.0,76,1.0,7.8,0,85,0,1
Player_1600,30,Goalkeeper,Asia,2531,0,,95,50.0,24.6,1,62,50,1
Player_1601,24,Defender,South America,2651,5,2.0,87,13.0,27.3,2,87,0,1
Player_1602,18,Defender,Asia,1951,3,2.0,52,0.0,12.5,3,43,0,0
Player_1603,22,Midfielder,South America,2285,8,9.0,34,0.0,13.4,0,83,0,1
Player_1604,27,Goalkeeper,Asia,2483,0,0.0,64,11.0,7.1,2,86,62,1
Player_1605,29,Goalkeeper,Europe,2324,0,0.0,69,4.0,1.0,1,65,80,1
Player_1606,18,Forward,Asia,2081,17,6.0,32,18.0,9.7,3,77,0,1
Player_1607,32,Goalkeeper,Europe,2781,0,0.0,77,8.0,29.2,1,49,82,1
Player_1608,28,Midfielder,South America,2644,8,8.0,67,28.0,3.7,2,62,0,1
Player_1609,26,Defender,Asia,2303,0,2.0,81,16.0,53.6,2,64,0,1
Player_1610,24,Goalkeeper,South America,1962,0,0.0,68,11.0,1.0,2,36,87,0
Player_1611,30,Midfielder,South America,3400,11,3.0,59,14.0,44.8,2,72,0,1
Player_1612,20,Forward,South America,1899,16,7.0,36,31.0,1.0,3,46,0,0
Player_1613,29,Midfielder,Africa,1700,2,0.0,93,3.0,21.6,0,54,0,1
Player_1614,32,Defender,Africa,2107,0,2.0,89,14.0,,3,51,0,0
Player_1615,21,Goalkeeper,Africa,2718,0,0.0,65,5.0,7.3,1,76,82,1
Player_1616,24,Goalkeeper,Africa,3009,0,0.0,93,,22.9,2,63,82,1
Player_1617,27,Goalkeeper,Africa,2072,0,0.0,73,31.0,22.4,3,65,71,0
Player_1618,20,Forward,Asia,1687,23,2.0,22,24.0,16.3,1,42,0,0
Player_1619,31,Forward,South America,2529,8,3.0,32,35.0,13.4,3,48,0,0
Player_1620,25,Defender,Europe,1277,6,0.0,67,23.0,13.7,0,40,0,1
Player_1621,27,Goalkeeper,Europe,3115,0,0.0,81,47.0,2.3,3,79,94,1
Player_1622,27,Defender,Europe,3025,1,1.0,78,0.0,14.4,2,72,0,1
Player_1623,22,Goalkeeper,Africa,2834,0,0.0,54,15.0,22.4,2,95,89,1
Player_1624,29,Goalkeeper,Africa,2620,0,0.0,71,0.0,1.0,2,76,73,1
Player_1625,29,Defender,Asia,2647,1,0.0,77,0.0,6.6,1,60,0,1
Player_1626,25,Defender,Asia,2902,1,1.0,47,29.0,6.3,2,76,0,1
Player_1627,24,Goalkeeper,South America,2702,0,0.0,67,16.0,25.3,1,100,116,1
Player_1628,25,Defender,South America,2201,0,,61,2.0,27.8,1,58,0,1
Player_1629,31,Forward,Asia,2651,12,5.0,31,23.0,34.3,3,64,0,1
Player_1630,19,Midfielder,Asia,2621,7,2.0,58,0.0,7.1,3,70,0,1
Player_1631,24,Goalkeeper,Africa,1809,0,,58,13.0,20.5,3,40,124,0
Player_1632,28,Defender,Africa,1245,3,3.0,63,0.0,18.1,2,44,0,0
Player_1633,21,Midfielder,Asia,1329,5,6.0,63,16.0,1.5,0,38,0,1
Player_1634,28,Midfielder,Africa,1990,0,5.0,53,23.0,22.8,0,20,0,0
Player_1635,29,Forward,Asia,1532,21,4.0,21,0.0,23.2,0,39,0,1
Player_1636,25,Midfielder,Africa,3167,3,7.0,91,23.0,1.0,1,82,0,1
Player_1637,21,Goalkeeper,Africa,3800,0,0.0,91,1.0,62.5,2,97,66,1
Player_1638,26,Forward,Africa,2652,16,6.0,58,15.0,12.5,0,69,0,1
Player_1639,29,Goalkeeper,South America,2419,0,0.0,74,33.0,1.0,0,79,96,1
Player_1640,32,Forward,South America,1282,21,5.0,47,51.0,26.4,1,51,0,0
Player_1641,26,Defender,Europe,1909,1,0.0,69,0.0,24.4,0,43,0,1
Player_1642,24,Goalkeeper,Europe,2331,0,0.0,48,56.0,16.5,3,72,61,0
Player_1643,26,Goalkeeper,Asia,3032,0,0.0,85,35.0,26.2,2,69,46,1
Player_1644,25,Defender,South America,2058,4,2.0,94,41.0,11.2,1,48,0,1
Player_1645,31,Goalkeeper,South America,3015,0,0.0,49,48.0,23.7,0,77,138,1
Player_1646,31,Goalkeeper,Asia,2590,0,0.0,77,30.0,12.0,1,74,62,1
Player_1647,24,Defender,Asia,1980,0,2.0,65,28.0,1.0,3,43,0,0
Player_1648,26,Midfielder,Asia,2013,5,0.0,75,30.0,25.4,3,90,0,1
Player_1649,26,Midfielder,Asia,2487,6,9.0,46,0.0,41.8,3,38,0,0
Player_1650,25,Defender,Africa,2903,1,1.0,71,10.0,18.5,3,64,0,1
Player_1651,30,Defender,Asia,3053,1,0.0,62,14.0,25.6,2,59,0,1
Player_1652,22,Goalkeeper,Europe,2506,0,0.0,84,5.0,1.0,3,100,113,1
Player_1653,24,Midfielder,South America,2721,5,10.0,72,19.0,16.3,0,53,0,1
Player_1654,33,Defender,Asia,1635,0,1.0,55,16.0,28.3,0,59,0,1
Player_1655,29,Midfielder,Africa,2016,6,8.0,43,29.0,1.0,3,100,0,1
Player_1656,24,Defender,South America,2089,0,0.0,95,36.0,1.0,3,97,0,1
Player_1657,30,Goalkeeper,South America,2031,0,0.0,74,17.0,47.6,3,63,94,0
Player_1658,24,Defender,South America,1340,6,0.0,73,0.0,12.0,0,51,0,1
Player_1659,22,Goalkeeper,Africa,2552,0,0.0,65,41.0,38.4,2,66,92,1
Player_1660,26,Defender,Asia,2571,2,2.0,66,20.0,37.5,2,84,0,1
Player_1661,28,Defender,Asia,2633,1,2.0,53,43.0,1.0,3,73,0,1
Player_1662,30,Midfielder,South America,1381,7,4.0,64,36.0,21.0,1,20,0,0
Player_1663,22,Forward,Africa,2785,14,10.0,65,11.0,55.5,3,75,0,1
Player_1664,22,Forward,Asia,3500,8,0.0,64,49.0,2.8,0,71,0,1
Player_1665,26,Goalkeeper,Asia,1623,0,0.0,43,13.0,13.2,0,39,96,1
Player_1666,31,Forward,Africa,2018,13,7.0,48,5.0,19.4,0,83,0,1
Player_1667,21,Midfielder,Europe,2958,11,4.0,72,30.0,9.8,3,82,0,1
Player_1668,26,Midfielder,Asia,1319,7,2.0,84,4.0,15.6,2,65,0,1
Player_1669,27,Goalkeeper,Europe,1552,0,,54,6.0,,2,50,64,0
Player_1670,21,Midfielder,Asia,2368,5,15.0,70,54.0,1.0,2,51,0,0
Player_1671,21,Goalkeeper,Africa,2913,0,0.0,95,2.0,11.1,2,57,35,1
Player_1672,28,Midfielder,Africa,2333,6,1.0,94,7.0,26.0,1,53,0,1
Player_1673,25,Forward,Africa,2374,13,5.0,47,0.0,21.0,0,76,0,1
Player_1674,26,Midfielder,Africa,2243,0,1.0,36,34.0,30.4,3,87,0,1
Player_1675,27,Defender,Europe,920,0,2.0,72,13.0,,3,45,0,0
Player_1676,26,Midfielder,South America,3500,3,10.0,63,0.0,6.4,3,69,0,1
Player_1677,29,Forward,Europe,2174,10,1.0,51,4.0,16.5,0,97,0,1
Player_1678,28,Defender,Asia,1223,0,1.0,51,30.0,18.6,1,47,0,0
Player_1679,23,Defender,Europe,3244,7,,75,19.0,14.1,0,62,0,1
Player_1680,21,Forward,Asia,1518,14,3.0,20,26.0,17.4,2,65,0,1
Player_1681,27,Defender,Africa,1312,0,0.0,60,36.0,17.9,0,62,0,1
Player_1682,20,Forward,Asia,2779,16,,59,19.0,23.9,2,62,0,1
Player_1683,31,Forward,Africa,1488,16,7.0,25,57.0,21.5,1,54,0,0
Player_1684,19,Midfielder,Asia,3400,1,11.0,55,5.0,29.8,3,90,0,1
Player_1685,20,Midfielder,Africa,2854,10,3.0,93,,8.6,0,82,0,1
Player_1686,22,Goalkeeper,Asia,2358,0,0.0,73,,,2,71,96,1
Player_1687,30,Forward,South America,60,16,,22,28.0,4.8,3,25,0,0
Player_1688,25,Midfielder,Africa,1657,9,10.0,41,1.0,1.0,2,38,0,0
Player_1689,27,Forward,South America,2054,8,8.0,20,42.0,9.8,3,73,0,0
Player_1690,23,Forward,Asia,3125,4,5.0,47,0.0,4.2,2,72,0,1
Player_1691,22,Forward,South America,1710,9,6.0,34,39.0,3.0,1,26,0,0
Player_1692,33,Midfielder,Africa,1805,0,0.0,86,11.0,14.2,0,42,0,1
Player_1693,30,Midfielder,Africa,2092,15,7.0,85,34.0,17.5,2,66,0,1
Player_1694,27,Defender,Africa,2506,0,2.0,88,59.0,30.8,2,100,0,1
Player_1695,23,Forward,South America,2621,20,2.0,32,,3.4,1,54,0,1
Player_1696,32,Midfielder,Africa,2918,7,6.0,63,23.0,41.7,0,78,0,1
Player_1697,34,Goalkeeper,South America,1661,0,0.0,69,10.0,1.7,3,42,102,0
Player_1698,28,Defender,Asia,3400,2,4.0,70,51.0,54.0,1,82,0,1
Player_1699,22,Goalkeeper,Europe,1870,0,0.0,74,27.0,28.5,2,51,90,0
Player_1700,23,Goalkeeper,Europe,2440,0,0.0,95,38.0,26.0,1,90,78,1
Player_1701,23,Forward,Asia,1751,11,3.0,58,8.0,6.0,2,74,0,1
Player_1702,24,Forward,Africa,2292,14,1.0,58,30.0,41.4,1,64,0,1
Player_1703,26,Midfielder,Asia,2223,7,1.0,71,0.0,,1,43,0,1
Player_1704,18,Defender,Africa,2691,0,0.0,89,24.0,31.1,1,72,0,1
Player_1705,36,Midfielder,Africa,1837,12,6.0,45,27.0,22.7,3,29,0,0
Player_1706,22,Goalkeeper,Asia,2185,0,0.0,75,0.0,33.8,3,67,50,1
Player_1707,29,Defender,Europe,2185,4,2.0,69,14.0,25.2,2,68,0,1
Player_1708,22,Forward,Europe,2565,11,5.0,56,15.0,18.2,1,66,0,1
Player_1709,27,Midfielder,South America,2409,9,4.0,63,33.0,21.8,3,61,0,0
Player_1710,31,Forward,Africa,1180,16,1.0,68,0.0,35.3,2,43,0,0
Player_1711,24,Midfielder,Africa,2311,8,3.0,57,,1.0,2,66,0,1
Player_1712,38,Defender,Europe,1619,4,0.0,77,31.0,34.9,3,41,0,0
Player_1713,33,Goalkeeper,Africa,1846,0,0.0,73,22.0,,2,40,94,0
Player_1714,24,Defender,Europe,3400,0,4.0,82,17.0,5.0,3,63,0,1
Player_1715,23,Goalkeeper,Asia,1128,0,0.0,54,0.0,38.2,0,54,113,1
Player_1716,28,Defender,Africa,2300,4,0.0,71,32.0,1.0,3,100,0,1
Player_1717,26,Forward,Asia,2285,19,7.0,40,20.0,1.0,2,66,0,1
Player_1718,28,Defender,Asia,2466,4,1.0,49,39.0,39.5,0,88,0,1
Player_1719,25,Midfielder,South America,2826,15,7.0,50,6.0,27.4,0,50,0,1
Player_1720,26,Goalkeeper,South America,30,0,0.0,75,48.0,37.7,0,57,25,0
Player_1721,29,Defender,South America,2623,2,0.0,58,0.0,1.0,0,74,0,1
Player_1722,22,Forward,South America,3400,10,8.0,20,,19.5,3,61,0,1
Player_1723,24,Forward,Asia,2069,10,10.0,45,27.0,26.1,3,84,0,1
Player_1724,25,Defender,Asia,2007,2,4.0,86,13.0,29.5,2,72,0,1
Player_1725,26,Forward,Asia,1915,10,9.0,41,20.0,1.0,2,40,0,0
Player_1726,25,Defender,South America,1702,2,1.0,71,20.0,3.7,1,39,0,0
Player_1727,26,Midfielder,Asia,2910,7,4.0,75,52.0,31.8,0,83,0,1
Player_1728,28,Goalkeeper,Africa,3063,0,0.0,86,29.0,34.0,1,58,44,1
Player_1729,26,Goalkeeper,Asia,2241,0,0.0,61,34.0,1.0,1,66,75,1
Player_1730,19,Defender,Africa,3096,0,0.0,83,30.0,1.4,0,85,0,1
Player_1731,27,Goalkeeper,Asia,3400,0,0.0,76,15.0,5.2,2,63,65,1
Player_1732,31,Forward,Asia,2210,15,9.0,20,43.0,18.8,0,81,0,1
Player_1733,22,Midfielder,Africa,1746,7,,85,43.0,15.1,2,35,0,0
Player_1734,22,Midfielder,Africa,1907,0,4.0,61,14.0,,3,50,0,0
Player_1735,25,Midfielder,Europe,1851,0,4.0,55,27.0,31.6,3,59,0,0
Player_1736,29,Midfielder,South America,2119,3,4.0,47,37.0,15.4,3,56,0,0
Player_1737,22,Defender,Asia,1679,2,4.0,64,0.0,15.2,2,42,0,0
Player_1738,25,Midfielder,Asia,1823,6,7.0,69,26.0,11.6,0,37,0,1
Player_1739,31,Midfielder,Africa,2535,9,11.0,77,36.0,1.0,3,78,0,1
Player_1740,25,Midfielder,Asia,3206,9,4.0,75,21.0,24.8,1,59,0,1
Player_1741,27,Goalkeeper,South America,2063,0,0.0,74,3.0,9.2,0,92,58,1
Player_1742,22,Forward,Asia,2169,7,2.0,41,0.0,2.9,1,100,0,1
Player_1743,27,Defender,Asia,1752,2,3.0,84,15.0,32.6,0,20,0,0
Player_1744,21,Midfielder,South America,2298,7,3.0,73,5.0,13.8,3,90,0,1
Player_1745,29,Midfielder,South America,1601,1,5.0,69,4.0,33.6,2,50,0,0
Player_1746,27,Defender,Europe,1440,4,0.0,82,36.0,11.5,0,64,0,1
Player_1747,25,Midfielder,Africa,2237,7,18.0,90,,4.3,1,77,0,1
Player_1748,22,Forward,Asia,2693,12,1.0,41,1.0,20.3,3,62,0,1
Player_1749,26,Goalkeeper,South America,2650,0,0.0,69,10.0,21.0,1,85,56,1
Player_1750,27,Midfielder,South America,2990,8,7.0,79,27.0,29.3,3,44,0,0
Player_1751,19,Defender,Europe,2802,0,2.0,64,,23.2,0,78,0,1
Player_1752,34,Forward,Asia,1825,20,6.0,30,33.0,,0,45,0,1
Player_1753,27,Goalkeeper,Asia,3800,0,0.0,61,1.0,29.4,2,71,87,1
Player_1754,27,Goalkeeper,Africa,2359,0,0.0,48,43.0,19.8,2,71,102,1
Player_1755,26,Defender,Africa,2660,3,3.0,90,35.0,15.6,1,58,0,1
Player_1756,32,Forward,Europe,2057,9,0.0,45,20.0,1.0,2,81,0,1
Player_1757,24,Midfielder,Europe,3400,3,5.0,56,43.0,12.4,1,64,0,1
Player_1758,28,Goalkeeper,South America,1371,0,0.0,79,53.0,26.5,0,54,116,1
Player_1759,32,Goalkeeper,Africa,2925,0,0.0,76,36.0,4.7,0,86,59,1
Player_1760,24,Forward,Europe,350,14,3.0,56,25.0,34.9,2,28,0,0
Player_1761,30,Goalkeeper,Africa,3400,0,0.0,81,33.0,20.5,1,67,112,1
Player_1762,19,Goalkeeper,South America,1949,0,0.0,43,3.0,27.6,0,52,91,1
Player_1763,26,Goalkeeper,South America,1068,0,0.0,64,4.0,8.1,2,53,64,0
Player_1764,23,Forward,Africa,947,10,1.0,41,0.0,19.6,2,42,0,0
Player_1765,32,Midfielder,Asia,2498,0,,70,0.0,1.0,0,95,0,1
Player_1766,28,Forward,South America,2512,8,6.0,29,22.0,,1,97,0,1
Player_1767,19,Midfielder,Europe,2939,6,5.0,72,32.0,38.5,1,79,0,1
Player_1768,22,Midfielder,South America,2233,13,,83,33.0,28.5,0,92,0,1
Player_1769,24,Forward,Asia,60,3,5.0,27,0.0,7.2,2,82,0,0
Player_1770,26,Defender,South America,60,2,0.0,42,1.0,39.6,1,50,0,0
Player_1771,28,Defender,Africa,2643,0,4.0,60,,24.6,2,48,0,0
Player_1772,23,Goalkeeper,Asia,1129,0,0.0,87,17.0,1.0,1,50,73,0
Player_1773,20,Goalkeeper,Europe,3206,0,0.0,71,12.0,12.0,3,52,50,1
Player_1774,31,Forward,Europe,1915,12,0.0,20,30.0,23.7,3,71,0,0
Player_1775,31,Defender,South America,2061,2,1.0,95,40.0,20.5,2,78,0,1
Player_1776,31,Forward,South America,2547,21,0.0,46,7.0,44.3,1,98,0,1
Player_1777,26,Midfielder,Europe,3121,13,7.0,95,,14.8,0,87,0,1
Player_1778,24,Forward,Europe,2251,20,5.0,20,25.0,7.6,2,87,0,1
Player_1779,28,Forward,Africa,3082,17,,29,,47.5,2,64,0,1
Player_1780,33,Defender,Africa,1870,0,2.0,80,36.0,3.6,1,51,0,1
Player_1781,23,Defender,Europe,1306,0,0.0,77,41.0,,1,50,0,0
Player_1782,21,Goalkeeper,Europe,2577,0,0.0,60,0.0,30.0,2,66,80,1
Player_1783,18,Forward,Europe,2767,16,5.0,20,,8.0,3,68,0,1
Player_1784,35,Defender,Asia,30,0,,78,,22.2,1,50,0,0
Player_1785,27,Goalkeeper,Europe,2168,0,0.0,92,0.0,33.3,0,87,110,1
Player_1786,30,Goalkeeper,South America,2144,0,0.0,41,16.0,3.1,3,64,52,0
Player_1787,24,Defender,Asia,1842,0,3.0,95,30.0,15.0,3,44,0,0
Player_1788,24,Defender,Africa,2254,1,0.0,95,0.0,28.8,1,73,0,1
Player_1789,33,Midfielder,Asia,2404,4,6.0,70,0.0,6.5,3,48,0,0
Player_1790,22,Midfielder,South America,2256,7,0.0,67,29.0,15.6,2,65,0,1
Player_1791,24,Goalkeeper,South America,1875,0,0.0,60,21.0,52.6,3,33,80,0
